CO2 (ppm),Temperature (°C),Relative humidity (%RH),CH4 (ppm),Timestamp,Chamber (N)
1690,30.36,89.27,11,2026/8/29 5:49,Batch 2 · 207
1688,30.32,89.23,11,2026/8/29 5:50,Batch 2 · 207
1688,30.33,89.24,11,2026/8/29 5:51,Batch 2 · 207
1692,30.35,89.23,11,2026/8/29 5:52,Batch 2 · 207
1693,30.35,89.23,11,2026/8/29 5:53,Batch 2 · 207
1694,30.35,89.23,11,2026/8/29 5:54,Batch 2 · 207
1694,30.36,89.23,11,2026/8/29 5:55,Batch 2 · 207
1693,30.36,89.23,11,2026/8/29 5:56,Batch 2 · 207
1694,30.36,89.27,11,2026/8/29 5:57,Batch 2 · 207
1698,30.37,89.2,11,2026/8/29 5:58,Batch 2 · 207
1699,30.36,89.19,11,2026/8/29 5:59,Batch 2 · 207
1700,30.36,89.24,11,2026/8/29 6:00,Batch 2 · 207
1700,30.36,89.23,11,2026/8/29 6:01,Batch 2 · 207
1704,30.37,89.19,11,2026/8/29 6:02,Batch 2 · 207
1702,30.35,89.21,11,2026/8/29 6:03,Batch 2 · 207
1703,30.36,89.22,11,2026/8/29 6:04,Batch 2 · 207
1702,30.36,89.21,11,2026/8/29 6:05,Batch 2 · 207
1706,30.36,89.2,11,2026/8/29 6:06,Batch 2 · 207
1704,30.4,89.2,11,2026/8/29 6:07,Batch 2 · 207
1703,30.37,89.19,11,2026/8/29 6:08,Batch 2 · 207
1706,30.36,89.18,11,2026/8/29 6:09,Batch 2 · 207
1708,30.37,89.18,11,2026/8/29 6:10,Batch 2 · 207
1708,30.4,89.17,11,2026/8/29 6:11,Batch 2 · 207
1708,30.39,89.16,11,2026/8/29 6:12,Batch 2 · 207
1709,30.39,89.2,11,2026/8/29 6:13,Batch 2 · 207
1709,30.39,89.17,11,2026/8/29 6:14,Batch 2 · 207
1711,30.4,89.17,11,2026/8/29 6:15,Batch 2 · 207
1714,30.39,89.17,11,2026/8/29 6:16,Batch 2 · 207
1714,30.4,89.15,11,2026/8/29 6:17,Batch 2 · 207
1715,30.42,89.21,11,2026/8/29 6:19,Batch 2 · 207
1716,30.42,89.19,11,2026/8/29 6:20,Batch 2 · 207
1716,30.4,89.2,11,2026/8/29 6:21,Batch 2 · 207
1718,30.4,89.14,11,2026/8/29 6:22,Batch 2 · 207
1719,30.39,89.15,11,2026/8/29 6:23,Batch 2 · 207
1722,30.39,89.15,11,2026/8/29 6:24,Batch 2 · 207
1721,30.42,89.16,11,2026/8/29 6:25,Batch 2 · 207
1723,30.4,89.19,11,2026/8/29 6:26,Batch 2 · 207
1724,30.4,89.17,11,2026/8/29 6:27,Batch 2 · 207
1724,30.43,89.18,11,2026/8/29 6:28,Batch 2 · 207
1724,30.4,89.15,11,2026/8/29 6:29,Batch 2 · 207
1727,30.43,89.16,11,2026/8/29 6:30,Batch 2 · 207
1728,30.43,89.18,11,2026/8/29 6:31,Batch 2 · 207
1725,30.44,89.17,11,2026/8/29 6:32,Batch 2 · 207
1725,30.44,89.15,11,2026/8/29 6:33,Batch 2 · 207
1730,30.43,89.15,11,2026/8/29 6:34,Batch 2 · 207
1732,30.46,89.18,11,2026/8/29 6:35,Batch 2 · 207
1731,30.44,89.15,11,2026/8/29 6:36,Batch 2 · 207
1732,30.44,89.1,11,2026/8/29 6:37,Batch 2 · 207
1733,30.44,89.15,11,2026/8/29 6:38,Batch 2 · 207
1735,30.46,89.14,11,2026/8/29 6:39,Batch 2 · 207
1736,30.46,89.12,11,2026/8/29 6:40,Batch 2 · 207
1733,30.44,89.13,11,2026/8/29 6:41,Batch 2 · 207
1735,30.47,89.12,11,2026/8/29 6:42,Batch 2 · 207
1736,30.46,89.11,11,2026/8/29 6:43,Batch 2 · 207
1740,30.44,89.09,11,2026/8/29 6:44,Batch 2 · 207
1739,30.46,89.14,11,2026/8/29 6:45,Batch 2 · 207
1740,30.46,89.14,11,2026/8/29 6:46,Batch 2 · 207
1741,30.49,89.09,11,2026/8/29 6:47,Batch 2 · 207
1743,30.47,89.09,11,2026/8/29 6:48,Batch 2 · 207
1744,30.44,89.09,11,2026/8/29 6:49,Batch 2 · 207
1748,30.47,89.1,11,2026/8/29 6:50,Batch 2 · 207
1749,30.47,89.08,11,2026/8/29 6:51,Batch 2 · 207
1748,30.47,89.07,11,2026/8/29 6:52,Batch 2 · 207
1744,30.47,89.06,11,2026/8/29 6:53,Batch 2 · 207
1745,30.49,89.08,11,2026/8/29 6:54,Batch 2 · 207
1750,30.47,89.08,11,2026/8/29 6:55,Batch 2 · 207
1749,30.49,89.09,11,2026/8/29 6:56,Batch 2 · 207
1750,30.47,89.06,11,2026/8/29 6:57,Batch 2 · 207
1750,30.5,89.09,11,2026/8/29 6:58,Batch 2 · 207
1753,30.52,89.09,11,2026/8/29 6:59,Batch 2 · 207
1756,30.49,89.1,11,2026/8/29 7:00,Batch 2 · 207
1755,30.49,89.06,11,2026/8/29 7:01,Batch 2 · 207
1755,30.5,89.09,11,2026/8/29 7:02,Batch 2 · 207
1752,30.49,89.05,11,2026/8/29 7:03,Batch 2 · 207
1755,30.52,89.06,11,2026/8/29 7:04,Batch 2 · 207
1759,30.49,89.06,11,2026/8/29 7:05,Batch 2 · 207
1758,30.5,89.05,11,2026/8/29 7:06,Batch 2 · 207
1759,30.49,89.06,11,2026/8/29 7:07,Batch 2 · 207
1759,30.53,89.06,11,2026/8/29 7:08,Batch 2 · 207
1763,30.52,89.09,11,2026/8/29 7:09,Batch 2 · 207
1763,30.52,89.06,11,2026/8/29 7:10,Batch 2 · 207
1763,30.52,89.07,11,2026/8/29 7:11,Batch 2 · 207
1762,30.53,89.01,11,2026/8/29 7:12,Batch 2 · 207
1764,30.52,89.06,11,2026/8/29 7:13,Batch 2 · 207
1763,30.52,89.02,12,2026/8/29 7:14,Batch 2 · 207
1764,30.53,89.06,11,2026/8/29 7:16,Batch 2 · 207
1766,30.54,89.08,11,2026/8/29 7:17,Batch 2 · 207
1769,30.53,89.06,12,2026/8/29 7:18,Batch 2 · 207
1770,30.54,89.02,12,2026/8/29 7:19,Batch 2 · 207
1768,30.52,89.06,11,2026/8/29 7:20,Batch 2 · 207
1769,30.56,89.06,12,2026/8/29 7:21,Batch 2 · 207
1770,30.56,89.07,12,2026/8/29 7:22,Batch 2 · 207
1772,30.53,89.04,12,2026/8/29 7:23,Batch 2 · 207
1771,30.56,89.04,12,2026/8/29 7:24,Batch 2 · 207
1773,30.56,89.02,12,2026/8/29 7:25,Batch 2 · 207
1776,30.54,89.04,12,2026/8/29 7:26,Batch 2 · 207
1777,30.54,89.04,12,2026/8/29 7:27,Batch 2 · 207
1776,30.56,89.03,12,2026/8/29 7:28,Batch 2 · 207
1777,30.57,89.02,12,2026/8/29 7:29,Batch 2 · 207
1777,30.54,89.03,12,2026/8/29 7:30,Batch 2 · 207
1778,30.57,89,12,2026/8/29 7:31,Batch 2 · 207
1782,30.56,89.02,12,2026/8/29 7:32,Batch 2 · 207
1783,30.57,88.99,12,2026/8/29 7:33,Batch 2 · 207
1784,30.59,89.01,12,2026/8/29 7:34,Batch 2 · 207
1783,30.6,89.01,12,2026/8/29 7:35,Batch 2 · 207
1787,30.57,89.02,12,2026/8/29 7:36,Batch 2 · 207
1785,30.57,88.99,12,2026/8/29 7:37,Batch 2 · 207
1785,30.6,88.98,12,2026/8/29 7:38,Batch 2 · 207
1786,30.57,88.98,12,2026/8/29 7:39,Batch 2 · 207
1786,30.61,88.99,12,2026/8/29 7:40,Batch 2 · 207
1788,30.61,89,12,2026/8/29 7:41,Batch 2 · 207
1790,30.61,88.99,12,2026/8/29 7:42,Batch 2 · 207
1793,30.6,88.99,12,2026/8/29 7:43,Batch 2 · 207
1791,30.59,88.97,12,2026/8/29 7:44,Batch 2 · 207
1792,30.6,89,12,2026/8/29 7:45,Batch 2 · 207
1793,30.6,88.96,12,2026/8/29 7:46,Batch 2 · 207
1793,30.6,88.96,12,2026/8/29 7:47,Batch 2 · 207
1794,30.63,89,12,2026/8/29 7:48,Batch 2 · 207
1797,30.6,88.96,12,2026/8/29 7:49,Batch 2 · 207
1795,30.6,88.94,12,2026/8/29 7:50,Batch 2 · 207
1796,30.61,88.95,12,2026/8/29 7:51,Batch 2 · 207
1799,30.6,88.95,12,2026/8/29 7:52,Batch 2 · 207
1802,30.61,88.98,12,2026/8/29 7:53,Batch 2 · 207
1801,30.6,88.95,12,2026/8/29 7:54,Batch 2 · 207
1802,30.6,88.95,12,2026/8/29 7:55,Batch 2 · 207
1801,30.61,88.96,12,2026/8/29 7:56,Batch 2 · 207
1802,30.63,88.96,12,2026/8/29 7:57,Batch 2 · 207
1805,30.61,88.95,12,2026/8/29 7:58,Batch 2 · 207
1805,30.63,88.97,12,2026/8/29 7:59,Batch 2 · 207
1807,30.63,88.95,12,2026/8/29 8:00,Batch 2 · 207
1805,30.65,88.97,12,2026/8/29 8:01,Batch 2 · 207
1806,30.6,88.93,12,2026/8/29 8:02,Batch 2 · 207
1807,30.63,88.93,12,2026/8/29 8:03,Batch 2 · 207
1808,30.64,88.91,12,2026/8/29 8:04,Batch 2 · 207
1808,30.63,88.9,12,2026/8/29 8:05,Batch 2 · 207
1811,30.64,88.93,12,2026/8/29 8:06,Batch 2 · 207
1813,30.65,88.93,12,2026/8/29 8:07,Batch 2 · 207
1815,30.63,88.92,12,2026/8/29 8:08,Batch 2 · 207
1813,30.67,88.95,12,2026/8/29 8:09,Batch 2 · 207
1815,30.65,88.96,12,2026/8/29 8:10,Batch 2 · 207
1816,30.65,88.93,12,2026/8/29 8:12,Batch 2 · 207
1816,30.65,88.92,12,2026/8/29 8:13,Batch 2 · 207
1819,30.68,88.95,12,2026/8/29 8:14,Batch 2 · 207
1819,30.65,88.92,12,2026/8/29 8:15,Batch 2 · 207
1819,30.67,88.91,12,2026/8/29 8:16,Batch 2 · 207
1820,30.67,88.93,12,2026/8/29 8:17,Batch 2 · 207
1821,30.67,88.93,12,2026/8/29 8:18,Batch 2 · 207
1823,30.65,88.93,12,2026/8/29 8:19,Batch 2 · 207
1824,30.65,88.94,12,2026/8/29 8:20,Batch 2 · 207
1827,30.64,88.92,12,2026/8/29 8:21,Batch 2 · 207
1825,30.65,88.93,12,2026/8/29 8:22,Batch 2 · 207
1826,30.65,88.93,12,2026/8/29 8:23,Batch 2 · 207
1826,30.7,88.9,12,2026/8/29 8:24,Batch 2 · 207
1829,30.67,88.8,12,2026/8/29 8:25,Batch 2 · 207
1828,30.64,88.73,12,2026/8/29 8:26,Batch 2 · 207
1830,30.63,88.65,12,2026/8/29 8:27,Batch 2 · 207
1830,30.61,88.53,12,2026/8/29 8:28,Batch 2 · 207
1830,30.54,88.37,12,2026/8/29 8:29,Batch 2 · 207
1828,30.53,88.24,12,2026/8/29 8:30,Batch 2 · 207
1830,30.47,88.13,12,2026/8/29 8:31,Batch 2 · 207
1832,30.42,87.99,12,2026/8/29 8:32,Batch 2 · 207
1830,30.37,87.89,12,2026/8/29 8:33,Batch 2 · 207
1834,30.35,87.81,12,2026/8/29 8:34,Batch 2 · 207
1834,30.27,87.71,11,2026/8/29 8:35,Batch 2 · 207
1836,30.2,87.67,11,2026/8/29 8:36,Batch 2 · 207
1838,30.15,87.59,11,2026/8/29 8:37,Batch 2 · 207
1840,30.09,87.55,11,2026/8/29 8:38,Batch 2 · 207
1836,30.03,87.57,11,2026/8/29 8:39,Batch 2 · 207
1838,29.99,87.59,11,2026/8/29 8:40,Batch 2 · 207
1839,29.94,87.66,11,2026/8/29 8:41,Batch 2 · 207
1841,29.92,87.68,11,2026/8/29 8:42,Batch 2 · 207
1841,29.88,87.77,10,2026/8/29 8:43,Batch 2 · 207
1841,29.85,87.85,10,2026/8/29 8:44,Batch 2 · 207
1843,29.81,87.89,10,2026/8/29 8:45,Batch 2 · 207
1842,29.79,87.98,10,2026/8/29 8:46,Batch 2 · 207
1842,29.78,88.02,10,2026/8/29 8:47,Batch 2 · 207
1844,29.75,88.02,10,2026/8/29 8:48,Batch 2 · 207
1843,29.74,88.06,10,2026/8/29 8:49,Batch 2 · 207
1844,29.67,88,10,2026/8/29 8:50,Batch 2 · 207
1845,29.63,88,10,2026/8/29 8:51,Batch 2 · 207
1846,29.58,87.96,10,2026/8/29 8:52,Batch 2 · 207
1850,29.56,87.94,9,2026/8/29 8:53,Batch 2 · 207
1848,29.53,87.92,9,2026/8/29 8:54,Batch 2 · 207
1851,29.51,87.95,9,2026/8/29 8:55,Batch 2 · 207
1852,29.47,88.03,9,2026/8/29 8:56,Batch 2 · 207
1850,29.44,88.03,9,2026/8/29 8:57,Batch 2 · 207
1854,29.42,88.16,9,2026/8/29 8:58,Batch 2 · 207
1853,29.42,88.2,9,2026/8/29 8:59,Batch 2 · 207
1853,29.38,88.23,9,2026/8/29 9:00,Batch 2 · 207
1853,29.38,88.26,9,2026/8/29 9:01,Batch 2 · 207
1852,29.33,88.3,9,2026/8/29 9:02,Batch 2 · 207
1853,29.32,88.38,9,2026/8/29 9:03,Batch 2 · 207
1854,29.32,88.38,9,2026/8/29 9:05,Batch 2 · 207
1856,29.29,88.38,9,2026/8/29 9:06,Batch 2 · 207
1857,29.27,88.4,9,2026/8/29 9:07,Batch 2 · 207
1859,29.24,88.46,9,2026/8/29 9:08,Batch 2 · 207
1858,29.23,88.44,8,2026/8/29 9:09,Batch 2 · 207
1858,29.19,88.41,8,2026/8/29 9:10,Batch 2 · 207
1861,29.19,88.42,8,2026/8/29 9:11,Batch 2 · 207
1861,29.15,88.43,8,2026/8/29 9:12,Batch 2 · 207
1860,29.13,88.39,8,2026/8/29 9:13,Batch 2 · 207
1860,29.11,88.35,8,2026/8/29 9:14,Batch 2 · 207
1862,29.09,88.34,8,2026/8/29 9:15,Batch 2 · 207
1862,29.08,88.35,8,2026/8/29 9:16,Batch 2 · 207
1864,29.05,88.3,8,2026/8/29 9:17,Batch 2 · 207
1868,28.99,88.26,8,2026/8/29 9:18,Batch 2 · 207
1867,28.96,88.24,8,2026/8/29 9:19,Batch 2 · 207
1866,28.94,88.23,8,2026/8/29 9:20,Batch 2 · 207
1868,28.91,88.21,8,2026/8/29 9:21,Batch 2 · 207
1867,28.89,88.17,8,2026/8/29 9:22,Batch 2 · 207
1869,28.84,88.17,8,2026/8/29 9:23,Batch 2 · 207
1870,28.83,88.15,7,2026/8/29 9:24,Batch 2 · 207
1869,28.78,88.16,7,2026/8/29 9:25,Batch 2 · 207
1872,28.74,88.15,7,2026/8/29 9:26,Batch 2 · 207
1870,28.7,88.16,7,2026/8/29 9:27,Batch 2 · 207
1868,28.68,88.13,7,2026/8/29 9:28,Batch 2 · 207
1872,28.67,88.15,7,2026/8/29 9:29,Batch 2 · 207
1875,28.62,88.21,7,2026/8/29 9:30,Batch 2 · 207
1874,28.61,88.25,7,2026/8/29 9:31,Batch 2 · 207
1874,28.56,88.28,7,2026/8/29 9:32,Batch 2 · 207
1874,28.57,88.31,7,2026/8/29 9:33,Batch 2 · 207
1877,28.53,88.33,7,2026/8/29 9:34,Batch 2 · 207
1874,28.54,88.42,7,2026/8/29 9:35,Batch 2 · 207
1881,28.5,88.45,7,2026/8/29 9:36,Batch 2 · 207
1882,28.49,88.44,6,2026/8/29 9:37,Batch 2 · 207
1881,28.47,88.5,6,2026/8/29 9:38,Batch 2 · 207
1887,28.44,88.51,6,2026/8/29 9:39,Batch 2 · 207
1885,28.46,88.55,6,2026/8/29 9:40,Batch 2 · 207
1889,28.44,88.55,6,2026/8/29 9:41,Batch 2 · 207
1887,28.43,88.6,6,2026/8/29 9:42,Batch 2 · 207
1884,28.39,88.6,6,2026/8/29 9:43,Batch 2 · 207
1887,28.4,88.6,6,2026/8/29 9:44,Batch 2 · 207
1889,28.39,88.62,6,2026/8/29 9:45,Batch 2 · 207
1890,28.35,88.67,6,2026/8/29 9:46,Batch 2 · 207
1893,28.33,88.64,6,2026/8/29 9:47,Batch 2 · 207
1890,28.32,88.66,6,2026/8/29 9:48,Batch 2 · 207
1887,28.3,88.67,6,2026/8/29 9:49,Batch 2 · 207
1892,28.32,88.68,6,2026/8/29 9:50,Batch 2 · 207
1895,28.29,88.67,6,2026/8/29 9:51,Batch 2 · 207
1895,28.26,88.62,6,2026/8/29 9:52,Batch 2 · 207
1895,28.26,88.65,6,2026/8/29 9:53,Batch 2 · 207
1894,28.23,88.66,6,2026/8/29 9:54,Batch 2 · 207
1896,28.18,88.61,6,2026/8/29 9:55,Batch 2 · 207
1902,28.19,88.63,6,2026/8/29 9:56,Batch 2 · 207
1906,28.16,88.65,6,2026/8/29 9:58,Batch 2 · 207
1905,28.18,88.68,6,2026/8/29 9:59,Batch 2 · 207
1904,28.15,88.65,6,2026/8/29 10:00,Batch 2 · 207
1905,28.15,88.68,6,2026/8/29 10:01,Batch 2 · 207
1905,28.1,88.68,0,2026/8/29 10:02,Batch 2 · 207
1908,28.13,88.73,0,2026/8/29 10:03,Batch 2 · 207
1907,28.09,88.75,0,2026/8/29 10:04,Batch 2 · 207
1911,28.1,88.73,0,2026/8/29 10:05,Batch 2 · 207
1911,28.08,88.72,0,2026/8/29 10:06,Batch 2 · 207
1908,28.08,88.72,0,2026/8/29 10:07,Batch 2 · 207
1907,28.06,88.75,0,2026/8/29 10:08,Batch 2 · 207
1908,28.03,88.75,0,2026/8/29 10:09,Batch 2 · 207
1911,28.01,88.73,0,2026/8/29 10:10,Batch 2 · 207
1912,28.02,88.74,0,2026/8/29 10:11,Batch 2 · 207
1911,27.98,88.7,0,2026/8/29 10:12,Batch 2 · 207
1915,27.98,88.66,0,2026/8/29 10:13,Batch 2 · 207
1917,27.97,88.65,0,2026/8/29 10:14,Batch 2 · 207
1914,27.95,88.64,0,2026/8/29 10:15,Batch 2 · 207
1914,27.94,88.65,0,2026/8/29 10:16,Batch 2 · 207
1915,27.92,88.69,0,2026/8/29 10:17,Batch 2 · 207
1916,27.92,88.68,0,2026/8/29 10:18,Batch 2 · 207
1920,27.9,88.68,0,2026/8/29 10:19,Batch 2 · 207
1920,27.9,88.68,0,2026/8/29 10:20,Batch 2 · 207
1918,27.9,88.66,0,2026/8/29 10:21,Batch 2 · 207
1917,27.85,88.71,0,2026/8/29 10:22,Batch 2 · 207
1918,27.85,88.69,0,2026/8/29 10:23,Batch 2 · 207
1918,27.85,88.71,0,2026/8/29 10:24,Batch 2 · 207
1919,27.82,88.69,0,2026/8/29 10:25,Batch 2 · 207
1928,27.81,88.68,0,2026/8/29 10:26,Batch 2 · 207
1929,27.77,88.65,0,2026/8/29 10:27,Batch 2 · 207
1923,27.8,88.66,0,2026/8/29 10:28,Batch 2 · 207
1928,27.78,88.68,0,2026/8/29 10:29,Batch 2 · 207
1933,27.77,88.69,0,2026/8/29 10:30,Batch 2 · 207
1933,27.74,88.69,0,2026/8/29 10:31,Batch 2 · 207
1931,27.74,88.71,0,2026/8/29 10:32,Batch 2 · 207
1930,27.73,88.71,0,2026/8/29 10:33,Batch 2 · 207
1934,27.71,88.75,0,2026/8/29 10:34,Batch 2 · 207
1935,27.7,88.76,0,2026/8/29 10:35,Batch 2 · 207
1937,27.68,88.76,0,2026/8/29 10:36,Batch 2 · 207
1935,27.7,88.77,0,2026/8/29 10:37,Batch 2 · 207
1935,27.68,88.77,0,2026/8/29 10:38,Batch 2 · 207
1940,27.68,88.82,0,2026/8/29 10:39,Batch 2 · 207
1942,27.65,88.85,0,2026/8/29 10:40,Batch 2 · 207
1941,27.64,88.86,0,2026/8/29 10:41,Batch 2 · 207
1941,27.64,88.86,0,2026/8/29 10:42,Batch 2 · 207
1944,27.65,88.92,0,2026/8/29 10:43,Batch 2 · 207
1947,27.65,88.93,0,2026/8/29 10:44,Batch 2 · 207
1945,27.65,88.93,0,2026/8/29 10:45,Batch 2 · 207
1943,27.63,88.94,0,2026/8/29 10:46,Batch 2 · 207
1947,27.65,88.95,0,2026/8/29 10:48,Batch 2 · 207
1946,27.63,88.95,0,2026/8/29 10:49,Batch 2 · 207
1946,27.63,88.99,0,2026/8/29 10:50,Batch 2 · 207
1948,27.64,88.93,0,2026/8/29 10:51,Batch 2 · 207
1949,27.63,88.97,0,2026/8/29 10:52,Batch 2 · 207
1950,27.61,88.97,0,2026/8/29 10:53,Batch 2 · 207
1949,27.63,88.97,0,2026/8/29 10:54,Batch 2 · 207
1950,27.61,89,0,2026/8/29 10:55,Batch 2 · 207
1955,27.6,89,0,2026/8/29 10:56,Batch 2 · 207
1956,27.61,88.99,0,2026/8/29 10:57,Batch 2 · 207
1954,27.58,88.98,0,2026/8/29 10:58,Batch 2 · 207
1956,27.6,88.97,0,2026/8/29 10:59,Batch 2 · 207
1959,27.56,88.99,0,2026/8/29 11:00,Batch 2 · 207
1958,27.58,88.98,0,2026/8/29 11:01,Batch 2 · 207
1958,27.6,88.97,0,2026/8/29 11:02,Batch 2 · 207
1958,27.58,88.95,0,2026/8/29 11:03,Batch 2 · 207
1960,27.54,88.94,0,2026/8/29 11:04,Batch 2 · 207
1958,27.56,88.92,0,2026/8/29 11:05,Batch 2 · 207
1957,27.57,88.92,0,2026/8/29 11:06,Batch 2 · 207
1963,27.54,88.9,0,2026/8/29 11:07,Batch 2 · 207
1963,27.51,88.86,0,2026/8/29 11:08,Batch 2 · 207
1965,27.53,88.92,0,2026/8/29 11:09,Batch 2 · 207
1970,27.5,88.93,0,2026/8/29 11:10,Batch 2 · 207
1969,27.51,88.98,0,2026/8/29 11:11,Batch 2 · 207
1971,27.53,89.08,0,2026/8/29 11:12,Batch 2 · 207
1966,27.56,89.12,0,2026/8/29 11:13,Batch 2 · 207
1969,27.56,89.22,0,2026/8/29 11:14,Batch 2 · 207
1969,27.58,89.26,0,2026/8/29 11:15,Batch 2 · 207
1973,27.58,89.3,0,2026/8/29 11:16,Batch 2 · 207
1972,27.61,89.31,0,2026/8/29 11:17,Batch 2 · 207
1973,27.6,89.33,0,2026/8/29 11:18,Batch 2 · 207
1970,27.6,89.29,0,2026/8/29 11:19,Batch 2 · 207
1974,27.63,89.32,0,2026/8/29 11:20,Batch 2 · 207
1975,27.63,89.29,0,2026/8/29 11:21,Batch 2 · 207
1976,27.63,89.28,0,2026/8/29 11:22,Batch 2 · 207
1982,27.64,89.24,0,2026/8/29 11:23,Batch 2 · 207
1977,27.64,89.2,0,2026/8/29 11:24,Batch 2 · 207
1978,27.63,89.15,0,2026/8/29 11:25,Batch 2 · 207
1983,27.61,89.11,0,2026/8/29 11:26,Batch 2 · 207
1983,27.6,89.08,0,2026/8/29 11:27,Batch 2 · 207
1984,27.61,89.04,0,2026/8/29 11:28,Batch 2 · 207
1985,27.61,88.98,0,2026/8/29 11:29,Batch 2 · 207
1985,27.58,88.95,0,2026/8/29 11:30,Batch 2 · 207
1985,27.6,88.94,0,2026/8/29 11:31,Batch 2 · 207
1987,27.56,88.91,0,2026/8/29 11:32,Batch 2 · 207
1990,27.56,88.87,0,2026/8/29 11:33,Batch 2 · 207
1993,27.57,88.86,0,2026/8/29 11:34,Batch 2 · 207
1991,27.53,88.83,0,2026/8/29 11:35,Batch 2 · 207
1994,27.56,88.8,0,2026/8/29 11:37,Batch 2 · 207
1989,27.53,88.8,0,2026/8/29 11:38,Batch 2 · 207
1996,27.5,88.8,0,2026/8/29 11:39,Batch 2 · 207
1998,27.48,88.75,0,2026/8/29 11:40,Batch 2 · 207
1999,27.48,88.78,0,2026/8/29 11:41,Batch 2 · 207
1999,27.48,88.78,0,2026/8/29 11:42,Batch 2 · 207
2001,27.51,88.77,0,2026/8/29 11:43,Batch 2 · 207
2002,27.48,88.75,0,2026/8/29 11:44,Batch 2 · 207
2001,27.47,88.78,0,2026/8/29 11:45,Batch 2 · 207
2002,27.47,88.8,0,2026/8/29 11:46,Batch 2 · 207
2002,27.48,88.83,0,2026/8/29 11:47,Batch 2 · 207
1999,27.46,88.84,0,2026/8/29 11:48,Batch 2 · 207
2002,27.46,88.88,0,2026/8/29 11:49,Batch 2 · 207
2006,27.47,88.92,0,2026/8/29 11:50,Batch 2 · 207
2007,27.48,88.95,0,2026/8/29 11:51,Batch 2 · 207
2009,27.5,89,0,2026/8/29 11:52,Batch 2 · 207
2007,27.5,89.02,0,2026/8/29 11:53,Batch 2 · 207
2010,27.5,89.04,0,2026/8/29 11:54,Batch 2 · 207
2015,27.51,89.06,0,2026/8/29 11:55,Batch 2 · 207
2010,27.53,89.05,0,2026/8/29 11:56,Batch 2 · 207
2010,27.54,89.02,0,2026/8/29 11:57,Batch 2 · 207
2010,27.51,89.02,0,2026/8/29 11:58,Batch 2 · 207
2012,27.5,88.98,0,2026/8/29 11:59,Batch 2 · 207
2012,27.51,88.96,0,2026/8/29 12:00,Batch 2 · 207
2011,27.51,88.96,0,2026/8/29 12:01,Batch 2 · 207
2012,27.5,88.91,0,2026/8/29 12:02,Batch 2 · 207
2017,27.46,88.89,0,2026/8/29 12:03,Batch 2 · 207
2021,27.5,88.87,0,2026/8/29 12:04,Batch 2 · 207
2019,27.48,88.83,0,2026/8/29 12:05,Batch 2 · 207
2017,27.48,88.8,0,2026/8/29 12:06,Batch 2 · 207
2018,27.46,88.78,0,2026/8/29 12:07,Batch 2 · 207
2022,27.46,88.75,0,2026/8/29 12:08,Batch 2 · 207
2021,27.43,88.77,0,2026/8/29 12:09,Batch 2 · 207
2026,27.44,88.74,0,2026/8/29 12:10,Batch 2 · 207
2027,27.43,88.73,0,2026/8/29 12:11,Batch 2 · 207
2025,27.42,88.71,0,2026/8/29 12:12,Batch 2 · 207
2027,27.39,88.66,0,2026/8/29 12:13,Batch 2 · 207
2028,27.4,88.7,0,2026/8/29 12:14,Batch 2 · 207
2027,27.4,88.75,0,2026/8/29 12:15,Batch 2 · 207
2030,27.37,88.78,0,2026/8/29 12:16,Batch 2 · 207
2032,27.42,88.84,0,2026/8/29 12:17,Batch 2 · 207
2033,27.39,88.89,0,2026/8/29 12:18,Batch 2 · 207
2036,27.43,88.96,0,2026/8/29 12:19,Batch 2 · 207
2030,27.43,89.02,0,2026/8/29 12:20,Batch 2 · 207
2029,27.44,89.06,0,2026/8/29 12:21,Batch 2 · 207
2034,27.46,89.16,0,2026/8/29 12:22,Batch 2 · 207
2038,27.48,89.17,0,2026/8/29 12:24,Batch 2 · 207
2038,27.5,89.23,0,2026/8/29 12:25,Batch 2 · 207
2039,27.54,89.24,0,2026/8/29 12:26,Batch 2 · 207
2042,27.51,89.19,0,2026/8/29 12:27,Batch 2 · 207
2046,27.56,89.26,0,2026/8/29 12:28,Batch 2 · 207
2044,27.57,89.26,0,2026/8/29 12:29,Batch 2 · 207
2040,27.56,89.23,0,2026/8/29 12:30,Batch 2 · 207
2043,27.57,89.21,0,2026/8/29 12:31,Batch 2 · 207
2040,27.6,89.21,0,2026/8/29 12:32,Batch 2 · 207
2047,27.58,89.16,0,2026/8/29 12:33,Batch 2 · 207
2048,27.6,89.15,0,2026/8/29 12:34,Batch 2 · 207
2048,27.61,89.1,0,2026/8/29 12:35,Batch 2 · 207
2052,27.58,89.03,0,2026/8/29 12:36,Batch 2 · 207
2049,27.58,88.98,0,2026/8/29 12:37,Batch 2 · 207
2050,27.57,88.93,0,2026/8/29 12:38,Batch 2 · 207
2053,27.57,88.91,0,2026/8/29 12:39,Batch 2 · 207
2051,27.56,88.85,0,2026/8/29 12:40,Batch 2 · 207
2048,27.56,88.83,0,2026/8/29 12:41,Batch 2 · 207
2055,27.53,88.77,0,2026/8/29 12:42,Batch 2 · 207
2056,27.53,88.72,0,2026/8/29 12:43,Batch 2 · 207
2056,27.51,88.73,0,2026/8/29 12:44,Batch 2 · 207
2055,27.51,88.69,0,2026/8/29 12:45,Batch 2 · 207
2059,27.5,88.67,0,2026/8/29 12:46,Batch 2 · 207
